T° Extérieure;H% Extérieure;Dew Point;Ressentie;Vent;Rafale;Pression R;Luminosité;UVI;Pluie Heure;Pluie Jour;Semaine;Pluie mois;Pluie Année;Pm2.5;;;
7.6;84;5.1;7.6;0;2.5;1027.7;0;0;0;0;0;0;0;7.6;7.6;00:29;
7.6;85;5.2;7.6;2.9;4.7;1027.5;0;0;0;0;0;0;0;7.6;7.6;00:30;
7.6;85;5.2;6.9;5.4;6.5;1027.5;0;0;0;0;0;0;0;7.6;7.6;00:31;
7.6;85;5.2;7.6;0;5;1027.5;0;0;0;0;0;0;0;7.6;7.6;00:32;
7.6;85;5.2;7.6;4.3;4.3;1027.4;0;0;0;0;0;0;0;7.6;7.6;00:33;
7.6;85;5.2;7.6;4.7;4.7;1027.5;0;0;0;0;0;0;0;7.6;7.6;00:34;
7.6;85;5.2;7.6;4.7;6.1;1027.7;0;0;0;0;0;0;0;7.6;7.6;00:35;
7.5;85;5.1;5.9;8.6;8.6;1027.4;0;0;0;0;0;0;0;7.6;7.6;00:36;
7.5;85;5.1;7.5;4;9.4;1027.6;0;0;0;0;0;0;0;7.6;7.7;00:37;
7.5;85;5.1;6.6;5.8;6.1;1027.5;0;0;0;0;0;0;0;7.6;7.6;00:38;
7.5;85;5.1;7.5;4.7;5.4;1027.3;0;0;0;0;0;0;0;7.6;7.6;00:39;
7.5;85;5.1;6.6;6.1;6.8;1027.4;0;0;0;0;0;0;0;7.6;7.6;00:40;
7.4;85;5;7.4;2.9;7.6;1027.1;0;0;0;0;0;0;0;7.6;7.6;00:41;
7.3;86;5.1;7.3;2.2;4.3;1027.3;0;0;0;0;0;0;0;7.6;7.7;00:42;
7.2;86;5;6.4;5.4;5.8;1027.6;0;0;0;0;0;0;0;7.6;7.7;00:43;
7.2;86;5;5.8;7.6;8.6;1027.4;0;0;0;0;0;0;0;7.6;7.6;00:44;
7.1;86;4.9;7.1;4;4;1027.5;0;0;0;0;0;0;0;7.5;7.6;00:45;
7;87;5;6.1;5.8;5.8;1027.4;0;0;0;0;0;0;0;7.5;7.6;00:46;
7;87;5;7;4.7;5.4;1027.4;0;0;0;0;0;0;0;7.5;7.6;00:47;
6.9;87;4.9;5.7;6.5;6.5;1027.4;0;0;0;0;0;0;0;7.5;7.6;00:48;
6.9;87;4.9;5.9;6.1;6.5;1027.3;0;0;0;0;0;0;0;7.4;7.6;00:49;
6.8;87;4.8;5.5;6.8;7.9;1027.3;0;0;0;0;0;0;0;7.4;7.5;00:50;
6.8;88;4.9;6.8;2.5;6.8;1027.3;0;0;0;0;0;0;0;7.4;7.5;00:51;
6.8;88;4.9;5.3;7.6;7.6;1027.2;0;0;0;0;0;0;0;7.3;7.5;00:52;
6.8;88;4.9;5.8;5.8;7.2;1027.2;0;0;0;0;0;0;0;7.3;7.4;00:53;
6.8;88;4.9;6.8;4.7;4.7;1027.1;0;0;0;0;0;0;0;7.3;7.4;00:54;
6.8;88;4.9;6.8;2.5;2.9;1027.1;0;0;0;0;0;0;0;7.3;7.4;00:55;
6.8;88;4.9;6;5.4;6.8;1027.2;0;0;0;0;0;0;0;7.2;7.4;00:56;
6.7;88;4.8;6.7;4;5.8;1027.3;0;0;0;0;0;0;0;7.2;7.3;00:57;
6.7;88;4.8;5.1;8.3;11.2;1027.4;0;0;0;0;0;0;0;7.2;7.3;00:58;
6.7;88;4.8;5.7;5.8;5.8;1027.2;0;0;0;0;0;0;0;7.2;7.3;00:59;
6.7;88;4.8;5.7;5.8;5.8;1027.4;0;0;0;0;0;0;0;7.2;7.3;01:00;
6.7;88;4.8;6.7;2.5;4.3;1027.2;0;0;0;0;0;0;0;7.2;7.3;01:01;
6.7;88;4.8;5.7;6.1;7.9;1027.4;0;0;0;0;0;0;0;7.2;7.3;01:02;
6.7;88;4.8;6.7;4.7;7.2;1027.4;0;0;0;0;0;0;0;7.1;7.2;01:03;
6.7;88;4.8;5.7;6.1;9;1027.2;0;0;0;0;0;0;0;7.1;7.2;01:04;
6.7;88;4.8;5.3;7.2;11.9;1027.3;0;0;0;0;0;0;0;7.1;7.2;01:05;
6.6;88;4.7;5.2;7.2;8.6;1027.1;0;0;0;0;0;0;0;7.1;7.2;01:06;
6.6;89;4.9;6.6;3.6;5.4;1027.2;0;0;0;0;0;0;0;7.1;7.1;01:07;
6.6;89;4.9;5.8;5.4;5.8;1027.2;0;0;0;0;0;0;0;7;7.1;01:08;
6.6;89;4.9;5.6;5.8;5.8;1027.1;0;0;0;0;0;0;0;7;7.1;01:09;
6.6;89;4.9;5;8.3;9;1027;0;0;0;0;0;0;0;7;7.1;01:10;
6.6;89;4.9;5.2;7.2;7.2;1027.1;0;0;0;0;0;0;0;7;7.1;01:11;
6.6;89;4.9;5.2;7.2;8.3;1027;0;0;0;0;0;0;0;7;7.1;01:12;
6.5;89;4.8;5.4;6.1;7.2;1027.1;0;0;0;0;0;0;0;6.9;7.1;01:13;
6.5;89;4.8;6.5;4.7;5;1027.1;0;0;0;0;0;0;0;6.9;7.1;01:14;
6.5;89;4.8;6.5;2.9;4.7;1026.9;0;0;0;0;0;0;0;6.9;7;01:15;
6.4;89;4.7;5.7;5;5.8;1026.9;0;0;0;0;0;0;0;6.9;7;01:16;
6.4;89;4.7;5.5;5.4;6.8;1026.9;0;0;0;0;0;0;0;6.9;7;01:17;
6.4;89;4.7;6.4;4;5.8;1026.9;0;0;0;0;0;0;0;6.9;7;01:18;
6.3;89;4.6;4.1;10.4;10.4;1027;0;0;0;0;0;0;0;6.9;7;01:19;
6.3;89;4.6;6.3;2.5;6.1;1026.9;0;0;0;0;0;0;0;6.9;7;01:20;
6.3;89;4.6;5.4;5.4;8.3;1026.9;0;0;0;0;0;0;0;6.8;6.9;01:21;
6.3;89;4.6;6.3;3.2;7.6;1026.8;0;0;0;0;0;0;0;6.8;6.9;01:22;
6.2;89;4.5;5.2;5.8;7.2;1026.7;0;0;0;0;0;0;0;6.8;6.9;01:23;
6.2;89;4.5;6.2;4.3;6.5;1027;0;0;0;0;0;0;0;6.8;6.9;01:24;
6.2;90;4.7;5.2;5.8;8.3;1026.8;0;0;0;0;0;0;0;6.7;6.8;01:25;
6.2;90;4.7;4.9;6.5;7.6;1026.9;0;0;0;0;0;0;0;6.7;6.8;01:26;
6.1;90;4.6;4.2;9;9.7;1026.8;0;0;0;0;0;0;0;6.7;6.8;01:27;
6.1;90;4.6;6.1;3.6;5.4;1026.8;0;0;0;0;0;0;0;6.7;6.8;01:28;
6.1;90;4.6;6.1;4.7;7.6;1026.7;0;0;0;0;0;0;0;6.7;6.8;01:29;
6.1;90;4.6;5;6.1;10.4;1026.7;0;0;0;0;0;0;0;6.6;6.7;01:30;
6.1;90;4.6;6.1;3.2;5.8;1026.6;0;0;0;0;0;0;0;6.6;6.7;01:31;
6.1;90;4.6;6.1;4.3;7.6;1026.6;0;0;0;0;0;0;0;6.6;6.7;01:32;
6.1;90;4.6;4.3;8.6;9.4;1026.8;0;0;0;0;0;0;0;6.6;6.7;01:33;
6.1;90;4.6;5;5.8;7.9;1026.7;0;0;0;0;0;0;0;6.6;6.7;01:34;
6.1;90;4.6;4.3;8.6;9.4;1026.7;0;0;0;0;0;0;0;6.5;6.7;01:35;
6;90;4.5;6;4;8.6;1026.6;0;0;0;0;0;0;0;6.5;6.6;01:36;
6;90;4.5;6;2.2;7.9;1026.5;0;0;0;0;0;0;0;6.5;6.6;01:37;
6;90;4.5;4.9;5.8;7.2;1026.4;0;0;0;0;0;0;0;6.5;6.6;01:38;
6.1;90;4.6;4.7;6.8;7.6;1026.2;0;0;0;0;0;0;0;6.4;6.6;01:39;
6.1;90;4.6;5.2;5.4;9.7;1026.4;0;0;0;0;0;0;0;6.4;6.6;01:40;
6.1;90;4.6;4.7;6.8;7.9;1026.5;0;0;0;0;0;0;0;6.4;6.6;01:41;
6;90;4.5;4.5;7.2;13.7;1026.4;0;0;0;0;0;0;0;6.4;6.5;01:42;
6;90;4.5;6;4;6.5;1026.3;0;0;0;0;0;0;0;6.4;6.5;01:43;
6.1;90;4.6;6.1;2.9;9.7;1026.4;0;0;0;0;0;0;0;6.4;6.5;01:44;
6.1;90;4.6;5.2;5.4;13.7;1026.4;0;0;0;0;0;0;0;6.3;6.5;01:45;
6.1;90;4.6;5.2;5.4;9;1026.4;0;0;0;0;0;0;0;6.3;6.4;01:46;
6.1;90;4.6;5;6.1;10.1;1026.3;0;0;0;0;0;0;0;6.3;6.4;01:47;
6.1;90;4.6;5;6.1;7.6;1026.3;0;0;0;0;0;0;0;6.3;6.4;01:48;
6.1;90;4.6;6.1;4.3;4.7;1026.3;0;0;0;0;0;0;0;6.2;6.4;01:49;
6.1;90;4.6;5;6.1;9.7;1026.3;0;0;0;0;0;0;0;6.2;6.4;01:50;
6.1;90;4.6;3.8;10.8;12.2;1026.5;0;0;0;0;0;0;0;6.2;6.4;01:51;
6.1;90;4.6;3.7;11.5;13;1026.5;0;0;0;0;0;0;0;6.2;6.4;01:52;
6.1;90;4.6;3.9;10.4;12.6;1026.4;0;0;0;0;0;0;0;6.2;6.4;01:53;
6;90;4.5;4.9;5.8;7.2;1026.2;0;0;0;0;0;0;0;6.2;6.4;01:54;
6.1;90;4.6;6.1;2.2;6.8;1026.3;0;0;0;0;0;0;0;6.2;6.4;01:55;
6.1;90;4.6;4.4;8.3;10.4;1026.4;0;0;0;0;0;0;0;6.2;6.4;01:56;
6.1;90;4.6;3.8;10.8;13.3;1026.4;0;0;0;0;0;0;0;6.2;6.4;01:57;
6;90;4.5;4.3;8.3;12.6;1026.3;0;0;0;0;0;0;0;6.2;6.4;01:58;
6.1;90;4.6;4.1;9.4;16.2;1026.4;0;0;0;0;0;0;0;6.2;6.4;01:59;
6.1;91;4.8;3.7;11.2;12.6;1026.2;0;0;0;0;0;0;0;6.2;6.4;02:00;
6.1;91;4.8;4.1;9.7;14;1026.3;0;0;0;0;0;0;0;6.2;6.4;02:01;
6;91;4.7;6;2.9;13.3;1026.5;0;0;0;0;0;0;0;6.2;6.4;02:02;
6;91;4.7;4.1;8.6;8.6;1026.4;0;0;0;0;0;0;0;6.2;6.3;02:03;
6;91;4.7;5.1;5.4;14;1026.4;0;0;0;0;0;0;0;6.2;6.3;02:04;
6;91;4.7;3.9;10.1;12.2;1026.5;0;0;0;0;0;0;0;6.2;6.3;02:05;
6.1;91;4.8;6.1;4;4.3;1026.5;0;0;0;0;0;0;0;6.2;6.3;02:06;
6.1;91;4.8;5;5.8;8.6;1026.6;0;0;0;0;0;0;0;6.2;6.4;02:07;
6.1;91;4.8;4.6;7.2;13.3;1026.2;0;0;0;0;0;0;0;6.2;6.4;02:08;
6.1;91;4.8;3.6;11.9;13.3;1026.5;0;0;0;0;0;0;0;6.2;6.4;02:09;
6.1;90;4.6;6.1;4.3;11.5;1026.5;0;0;0;0;0;0;0;6.2;6.4;02:10;
6.1;90;4.6;4.7;6.8;9.4;1026.2;0;0;0;0;0;0;0;6.2;6.4;02:11;
6.1;90;4.6;5.3;5;9.4;1026.6;0;0;0;0;0;0;0;6.2;6.4;02:12;
6.1;90;4.6;3.9;10.4;11.5;1026.6;0;0;0;0;0;0;0;6.2;6.4;02:13;
6.1;90;4.6;4.1;9.7;11.5;1026.4;0;0;0;0;0;0;0;6.2;6.4;02:14;
6;90;4.5;2.9;15.8;17.3;1026.4;0;0;0;0;0;0;0;6.2;6.4;02:15;
6;90;4.5;3.3;12.6;16.9;1026.3;0;0;0;0;0;0;0;6.3;6.4;02:16;
6;90;4.5;3.2;13.7;16.2;1026.3;0;0;0;0;0;0;0;6.2;6.4;02:17;
6;90;4.5;4.3;7.9;14;1026.4;0;0;0;0;0;0;0;6.3;6.4;02:18;
6;90;4.5;4.5;7.2;8.3;1026.4;0;0;0;0;0;0;0;6.3;6.4;02:19;
6;90;4.5;6;2.2;5.8;1026.3;0;0;0;0;0;0;0;6.2;6.4;02:20;
6;90;4.5;4.1;8.6;12.6;1026.3;0;0;0;0;0;0;0;6.2;6.4;02:21;
6;90;4.5;4.3;8.3;11.2;1026.2;0;0;0;0;0;0;0;6.2;6.4;02:22;
6;90;4.5;3.6;11.2;18.7;1026.3;0;0;0;0;0;0;0;6.2;6.4;02:23;
6;90;4.5;4.1;8.6;8.6;1026;0;0;0;0;0;0;0;6.2;6.4;02:24;
6;90;4.5;4.3;8.3;8.6;1026.2;0;0;0;0;0;0;0;6.2;6.4;02:25;
6;91;4.7;4.1;8.6;8.6;1026.3;0;0;0;0;0;0;0;6.2;6.4;02:26;
6;91;4.7;6;4.7;8.3;1026.2;0;0;0;0;0;0;0;6.2;6.4;02:27;
6;90;4.5;3.3;12.6;13.3;1026.3;0;0;0;0;0;0;0;6.2;6.3;02:28;
6;91;4.7;6;4.7;9.4;1026.2;0;0;0;0;0;0;0;6.2;6.3;02:29;
6;91;4.7;4.5;7.2;14;1026.1;0;0;0;0;0;0;0;6.2;6.4;02:30;
6;91;4.7;6;3.6;7.2;1026.2;0;0;0;0;0;0;0;6.2;6.3;02:31;
6.1;91;4.8;4.2;9;12.2;1026.2;0;0;0;0;0;0;0;6.2;6.3;02:32;
6;91;4.7;4.6;6.8;6.8;1026.2;0;0;0;0;0;0;0;6.2;6.3;02:33;
6;91;4.7;6;4.3;4.7;1026.4;0;0;0;0;0;0;0;6.2;6.3;02:34;
6.1;91;4.8;4.1;9.4;15.1;1026.2;0;0;0;0;0;0;0;6.2;6.3;02:35;
6.1;91;4.8;4.3;8.6;16.6;1026.2;0;0;0;0;0;0;0;6.1;6.3;02:36;
6.1;91;4.8;4.4;7.9;9;1026.2;0;0;0;0;0;0;0;6.1;6.3;02:37;
6.1;91;4.8;5.2;5.4;9;1026.4;0;0;0;0;0;0;0;6.2;6.3;02:38;
6.2;91;4.9;4.7;7.2;8.6;1026;0;0;0;0;0;0;0;6.2;6.3;02:39;
6.2;91;4.9;4.7;7.2;10.1;1026.1;0;0;0;0;0;0;0;6.2;6.3;02:40;
6.2;91;4.9;5.4;5;6.1;1026;0;0;0;0;0;0;0;6.2;6.3;02:41;
6.3;91;5;5.2;6.1;6.5;1026.2;0;0;0;0;0;0;0;6.1;6.3;02:42;
6.3;91;5;6.3;4;14.4;1026.3;0;0;0;0;0;0;0;6.2;6.3;02:43;
6.2;91;4.9;4.6;7.6;11.2;1026.1;0;0;0;0;0;0;0;6.1;6.3;02:44;
6.2;91;4.9;3.5;13;17.3;1026;0;0;0;0;0;0;0;6.2;6.3;02:45;
6.2;91;4.9;4.2;9.7;12.6;1026.3;0;0;0;0;0;0;0;6.2;6.3;02:46;
6.2;90;4.7;4.6;7.6;8.6;1026.2;0;0;0;0;0;0;0;6.2;6.3;02:47;
6.1;90;4.6;3.5;12.2;13.7;1026.3;0;0;0;0;0;0;0;6.2;6.3;02:48;
6.1;91;4.8;4.1;9.7;12.2;1026.1;0;0;0;0;0;0;0;6.2;6.3;02:49;
6.2;91;4.9;5.4;5;11.5;1026.2;0;0;0;0;0;0;0;6.2;6.4;02:50;
6.2;91;4.9;3.5;13.3;15.1;1026.2;0;0;0;0;0;0;0;6.2;6.3;02:51;
6.2;91;4.9;5.2;5.8;11.2;1026;0;0;0;0;0;0;0;6.2;6.3;02:52;
6.2;91;4.9;4.7;7.2;9.4;1026;0;0;0;0;0;0;0;6.1;6.3;02:53;
6.1;91;4.8;5;6.1;11.5;1026;0;0;0;0;0;0;0;6.1;6.3;02:54;
6.1;91;4.8;3.7;11.5;13;1026;0;0;0;0;0;0;0;6.1;6.3;02:55;
6.1;91;4.8;4.6;7.2;7.9;1026.1;0;0;0;0;0;0;0;6.1;6.3;02:56;
6.1;91;4.8;5.2;5.4;10.1;1025.9;0;0;0;0;0;0;0;6.1;6.3;02:57;
6.1;91;4.8;6.1;4;7.9;1026;0;0;0;0;0;0;0;6.1;6.3;02:58;
6.1;91;4.8;4.4;7.9;10.1;1026.2;0;0;0;0;0;0;0;6.1;6.3;02:59;
6.1;91;4.8;5;6.1;8.6;1026.2;0;0;0;0;0;0;0;6.1;6.2;03:00;
6.1;91;4.8;6.1;3.2;10.1;1026.1;0;0;0;0;0;0;0;6.1;6.2;03:01;
6.1;91;4.8;4.8;6.5;6.5;1026.2;0;0;0;0;0;0;0;6.1;6.3;03:02;
6.1;91;4.8;4.4;8.3;11.5;1026;0;0;0;0;0;0;0;6.1;6.2;03:03;
6.1;91;4.8;4.4;7.9;7.9;1026.1;0;0;0;0;0;0;0;6;6.2;03:04;
6.1;91;4.8;5.3;5;9;1026.3;0;0;0;0;0;0;0;6;6.2;03:05;
6.1;91;4.8;4.5;7.6;9.4;1026.2;0;0;0;0;0;0;0;6.1;6.2;03:06;
6.1;91;4.8;4.3;8.6;10.4;1026;0;0;0;0;0;0;0;6.1;6.2;03:07;
6.1;91;4.8;3.2;14.8;20.5;1026.1;0;0;0;0;0;0;0;6.1;6.2;03:08;
6.1;91;4.8;5.2;5.4;9.4;1026.1;0;0;0;0;0;0;0;6.1;6.2;03:09;
6.1;91;4.8;3.7;11.2;12.6;1026.2;0;0;0;0;0;0;0;6.1;6.2;03:10;
6.1;91;4.8;6.1;4;7.6;1026.2;0;0;0;0;0;0;0;6.1;6.3;03:11;
6.1;91;4.8;4.4;8.3;10.4;1026;0;0;0;0;0;0;0;6.1;6.3;03:12;
6.1;91;4.8;5;6.1;8.3;1026;0;0;0;0;0;0;0;6.1;6.3;03:13;
6.1;91;4.8;5;5.8;9.7;1026.1;0;0;0;0;0;0;0;6.2;6.3;03:14;
6.1;91;4.8;6.1;3.2;6.5;1026.2;0;0;0;0;0;0;0;6.2;6.3;03:15;
6.1;91;4.8;6.1;2.9;9;1026;0;0;0;0;0;0;0;6.2;6.3;03:16;
6.1;91;4.8;6.1;4;10.4;1026;0;0;0;0;0;0;0;6.2;6.3;03:17;
6.1;91;4.8;4.5;7.6;9;1026;0;0;0;0;0;0;0;6.2;6.3;03:18;
6.1;91;4.8;3;15.8;21.2;1026.2;0;0;0;0;0;0;0;6.2;6.3;03:19;
6.1;91;4.8;4.5;7.6;7.6;1026.1;0;0;0;0;0;0;0;6.2;6.3;03:20;
6.1;91;4.8;5;5.8;12.2;1026.1;0;0;0;0;0;0;0;6.2;6.3;03:21;
6.1;91;4.8;4.3;8.6;15.1;1025.9;0;0;0;0;0;0;0;6.2;6.4;03:22;
6.1;91;4.8;4.1;9.7;10.8;1026.2;0;0;0;0;0;0;0;6.2;6.4;03:23;
6.1;91;4.8;4.5;7.6;10.1;1026.2;0;0;0;0;0;0;0;6.2;6.4;03:24;
6.1;91;4.8;5;5.8;9.4;1026;0;0;0;0;0;0;0;6.3;6.4;03:25;
6.1;91;4.8;3.8;10.8;11.9;1025.9;0;0;0;0;0;0;0;6.3;6.4;03:26;
6.1;91;4.8;4.2;9;9;1025.9;0;0;0;0;0;0;0;6.2;6.4;03:27;
6.1;91;4.8;4;10.1;10.4;1026;0;0;0;0;0;0;0;6.3;6.4;03:28;
6.1;91;4.8;4.1;9.7;10.8;1026.1;0;0;0;0;0;0;0;6.3;6.4;03:29;
6.1;91;4.8;4.4;7.9;10.4;1025.8;0;0;0;0;0;0;0;6.3;6.4;03:30;
6.1;91;4.8;5;6.1;6.5;1025.9;0;0;0;0;0;0;0;6.3;6.4;03:31;
6.1;91;4.8;4.8;6.5;9;1025.9;0;0;0;0;0;0;0;6.2;6.4;03:32;
6.2;91;4.9;3.9;11.2;14.4;1025.9;0;0;0;0;0;0;0;6.3;6.4;03:33;
6.2;91;4.9;4.3;9;10.8;1025.6;0;0;0;0;0;0;0;6.3;6.4;03:34;
6.2;91;4.9;4.9;6.5;7.2;1025.8;0;0;0;0;0;0;0;6.3;6.4;03:35;
6.2;91;4.9;4.3;9;11.9;1025.9;0;0;0;0;0;0;0;6.3;6.4;03:36;
6.2;91;4.9;4.2;9.4;9.4;1025.9;0;0;0;0;0;0;0;6.3;6.4;03:37;
6.2;91;4.9;4.8;6.8;12.6;1026;0;0;0;0;0;0;0;6.3;6.4;03:38;
6.1;91;4.8;6.1;2.9;9;1026;0;0;0;0;0;0;0;6.3;6.4;03:39;
6.1;91;4.8;4.4;7.9;10.1;1025.7;0;0;0;0;0;0;0;6.3;6.4;03:40;
6.2;91;4.9;4.5;7.9;8.6;1025.9;0;0;0;0;0;0;0;6.3;6.4;03:41;
6.2;91;4.9;4.5;8.3;11.5;1025.8;0;0;0;0;0;0;0;6.3;6.4;03:42;
6.2;91;4.9;3.8;11.5;13.7;1025.8;0;0;0;0;0;0;0;6.3;6.4;03:43;
6.3;91;5;5.4;5.4;9.4;1025.7;0;0;0;0;0;0;0;6.3;6.4;03:44;
6.3;91;5;4.1;10.4;22.7;1025.7;0;0;0;0;0;0;0;6.3;6.4;03:45;
6.3;91;5;3.9;11.9;13;1025.7;0;0;0;0;0;0;0;6.3;6.4;03:46;
6.3;91;5;4.9;6.8;7.9;1025.7;0;0;0;0;0;0;0;6.3;6.4;03:47;
6.3;91;5;4.5;8.6;10.1;1025.7;0;0;0;0;0;0;0;6.3;6.4;03:48;
6.3;91;5;3.7;12.6;20.5;1025.7;0;0;0;0;0;0;0;6.2;6.4;03:49;
6.4;91;5.1;4.4;9.7;11.2;1025.5;0;0;0;0;0;0;0;6.2;6.4;03:50;
6.4;91;5.1;4.4;9.7;17.3;1025.5;0;0;0;0;0;0;0;6.2;6.4;03:51;
6.4;91;5.1;5.3;6.1;13.7;1025.7;0;0;0;0;0;0;0;6.2;6.4;03:52;
6.4;91;5.1;6.4;4;12.2;1025.7;0;0;0;0;0;0;0;6.2;6.4;03:53;
6.4;91;5.1;5.5;5.4;5.8;1025.7;0;0;0;0;0;0;0;6.3;6.4;03:54;
6.4;91;5.1;4.7;8.3;14;1025.8;0;0;0;0;0;0;0;6.3;6.4;03:55;
6.4;91;5.1;5.5;5.4;10.4;1025.7;0;0;0;0;0;0;0;6.3;6.4;03:56;
6.4;91;5.1;4.5;9.4;9.4;1025.6;0;0;0;0;0;0;0;6.3;6.4;03:57;
6.4;91;5.1;6.4;4;6.1;1025.4;0;0;0;0;0;0;0;6.3;6.4;03:58;
6.4;91;5.1;6.4;4;7.2;1025.5;0;0;0;0;0;0;0;6.3;6.4;03:59;
6.4;91;5.1;4.4;10.1;10.1;1025.7;0;0;0;0;0;0;0;6.4;6.4;04:00;
6.4;91;5.1;6.4;4;6.5;1025.5;0;0;0;0;0;0;0;6.4;6.5;04:01;
6.4;91;5.1;6.4;3.2;6.1;1025.5;0;0;0;0;0;0;0;6.4;6.5;04:02;
6.4;91;5.1;6.4;4.3;6.5;1025.4;0;0;0;0;0;0;0;6.4;6.5;04:03;
6.4;91;5.1;4.7;8.3;9.7;1025.6;0;0;0;0;0;0;0;6.4;6.5;04:04;
6.4;91;5.1;6.4;4.7;7.2;1025.6;0;0;0;0;0;0;0;6.4;6.5;04:05;
6.4;91;5.1;5;7.2;10.4;1025.5;0;0;0;0;0;0;0;6.4;6.5;04:06;
6.4;91;5.1;5.1;6.5;6.5;1025.8;0;0;0;0;0;0;0;6.4;6.6;04:07;
6.4;91;5.1;6.4;3.2;4.3;1025.5;0;0;0;0;0;0;0;6.5;6.6;04:08;
6.4;91;5.1;4.1;11.2;18;1025.5;0;0;0;0;0;0;0;6.5;6.5;04:09;
6.5;91;5.2;6.5;4;7.6;1025.5;0;0;0;0;0;0;0;6.5;6.6;04:10;
6.4;91;5.1;5.1;6.8;6.8;1025.4;0;0;0;0;0;0;0;6.5;6.6;04:11;
6.4;91;5.1;4.9;7.6;8.6;1025.6;0;0;0;0;0;0;0;6.5;6.6;04:12;
6.4;91;5.1;4.9;7.6;7.6;1025.4;0;0;0;0;0;0;0;6.5;6.6;04:13;
6.4;91;5.1;5.1;6.8;13.7;1025.6;0;0;0;0;0;0;0;6.5;6.6;04:14;
6.4;91;5.1;4;11.5;14.8;1025.3;0;0;0;0;0;0;0;6.5;6.6;04:15;
6.4;91;5.1;6.4;2.5;15.5;1025.6;0;0;0;0;0;0;0;6.6;6.6;04:16;
6.4;91;5.1;4.2;10.8;14;1025.4;0;0;0;0;0;0;0;6.6;6.6;04:17;
6.3;91;5;4.5;8.6;8.6;1025.4;0;0;0;0;0;0;0;6.5;6.6;04:18;
6.4;91;5.1;4.6;8.6;11.9;1025.4;0;0;0;0;0;0;0;6.5;6.6;04:19;
6.4;91;5.1;4.8;7.9;8.6;1025.5;0;0;0;0;0;0;0;6.5;6.6;04:20;
6.3;91;5;3.9;11.5;12.2;1025.3;0;0;0;0;0;0;0;6.5;6.6;04:21;
